Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
 [169] camlSys__set_signal_1250 [272] caml_init_alloc_for_heap [309] init_frame_descriptors
  [49] camlTy__entry         [273] caml_init_atom_table   [84] init_sweep_phase
 [170] camlTypes__$2a$2a_1588 [274] caml_init_backtrace  [310] intern_cleanup
 [137] camlTypes__$2a$7c_1599 [275] caml_init_custom_operations [164] intern_rec
  [41] camlTypes__compare_1441 [276] caml_init_frame_descriptors [59] invert_pointer_at
 [171] camlTypes__coprd_cl_1612 [277] caml_init_gc        [60] invert_root
  [23] camlTypes__entry      [278] caml_init_ieee_floats  [68] mark_slice
  [14] camlTypes__equal_1446 [279] caml_init_major_heap   [90] parse_digit
 [172] camlTypes__fun_2782   [280] caml_init_signals     [134] parse_format
 [138] camlTypes__fun_2800   [281] caml_input_val        [165] parse_intnat
  [16] camlTypes__hash_1444  [282] caml_input_val_core   [166] parse_sign_and_base
 [112] camlTypes__psgn_1541  [283] caml_input_value       [85] start_cycle
 [250] camlTypes__rcd_cl_1591 [118] caml_insert_global_root [67] sweep_slice
 [251] camlTypes__vsgn_1538  [183] caml_install_signal_handler [69] writeblock
 [252] camlUtil__entry       [119] caml_int64_float_of_bits_unboxed [89] writecode16
 [253] camlUtil__open_in_close_1216 [157] caml_int_of_string [311] writecode32
 [254] camlUtil__open_out_close_1221 [106] caml_leave_blocking_section [3] <cycle 1>
 [125] camlUtil__pnt_1204    [158] caml_leave_blocking_section_default
